customer_key,customer_id,customer_number,customer_firstname,customer_lastname,customer_marital_status,customer_gender,customer_birthday,cntry,customer_create_date
297,11296,AW00011296,Haley,Richardson,single,female,1941-04-05,UNITED STATES,2025-10-08
298,11297,AW00011297,Noah,Coleman,single,male,1940-08-01,UNITED STATES,2025-10-08
299,11298,AW00011298,Jon,Luo,marry,male,1940-08-30,UNITED STATES,2025-10-08
300,11299,AW00011299,Orlando,Vazquez,marry,male,1941-09-29,UNITED STATES,2025-10-08
301,11300,AW00011300,Fernando,Barnes,marry,male,1965-08-31,CANADA,2025-10-08
302,11301,AW00011301,Cameron,Rodriguez,marry,male,1965-12-07,UNITED STATES,2025-10-08
303,11302,AW00011302,Spencer,Russell,single,male,1971-12-09,UNITED STATES,2025-10-08
304,11303,AW00011303,Julia,Coleman,single,female,1966-04-10,UNITED STATES,2025-10-08
305,11304,AW00011304,Julia,Garcia,marry,female,1971-03-14,UNITED STATES,2025-10-08
306,11305,AW00011305,Sean,Evans,marry,male,1965-12-17,UNITED STATES,2025-10-08
307,11306,AW00011306,Micah,Zhou,marry,male,1965-12-20,UNITED STATES,2025-10-08
308,11307,AW00011307,Hunter,Rodriguez,marry,male,1965-10-31,UNITED STATES,2025-10-08
309,11308,AW00011308,Ian,Gonzales,marry,male,1959-09-02,UNITED STATES,2025-10-08
310,11309,AW00011309,Victoria,Lewis,single,female,1959-12-10,UNITED STATES,2025-10-08
311,11310,AW00011310,Erin,Sanders,single,female,1964-07-05,UNITED STATES,2025-10-08
312,11311,AW00011311,Gabrielle,Lopez,single,female,1959-02-21,UNITED STATES,2025-10-08
313,11312,AW00011312,Sara,Richardson,single,female,1958-10-01,UNITED STATES,2025-10-08
314,11313,AW00011313,Trevor,Jenkins,single,male,1958-08-27,UNITED STATES,2025-10-08
315,11314,AW00011314,Mya,Flores,single,female,1970-06-16,UNITED STATES,2025-10-08
316,11315,AW00011315,Hailey,Ward,single,female,1959-03-31,UNITED STATES,2025-10-08
317,11316,AW00011316,Luke,Allen,marry,male,1959-05-17,CANADA,2025-10-08
318,11317,AW00011317,Victoria,Russell,single,female,1963-09-14,UNITED STATES,2025-10-08
319,11318,AW00011318,Jessica,Wilson,single,female,1958-04-25,UNITED STATES,2025-10-08
320,11319,AW00011319,Jade,Bailey,marry,female,1948-04-23,UNITED STATES,2025-10-08
321,11320,AW00011320,Morgan,Hill,marry,female,1942-12-24,UNITED STATES,2025-10-08
322,11321,AW00011321,Terrance,Raman,marry,male,1944-01-05,UNITED STATES,2025-10-08
323,11322,AW00011322,Sydney,Garcia,marry,female,1943-09-12,UNITED STATES,2025-10-08
324,11323,AW00011323,Jose,Patterson,single,male,1943-12-18,UNITED STATES,2025-10-08
325,11324,AW00011324,Zachary,Anderson,marry,male,1944-11-10,UNITED STATES,2025-10-08
326,11325,AW00011325,Elijah,Ross,single,male,1944-12-29,UNITED STATES,2025-10-08
327,11326,AW00011326,Rafael,Xie,marry,male,1944-12-23,UNITED STATES,2025-10-08
328,11327,AW00011327,Jaime,Moreno,marry,male,1945-09-01,UNITED STATES,2025-10-08
329,11328,AW00011328,Julian,Griffin,marry,male,1945-06-30,CANADA,2025-10-08
330,11329,AW00011329,Andy,Alvarez,single,male,1946-01-22,UNITED STATES,2025-10-08
331,11330,AW00011330,Ryan,Thompson,marry,male,1945-11-10,CANADA,2025-10-08
332,11331,AW00011331,Samantha,Jenkins,marry,female,1974-01-03,CANADA,2025-10-08
333,11332,AW00011332,Deanna,Ramos,single,female,1968-04-02,GERMANY,2025-10-08
334,11333,AW00011333,Emily,Miller,marry,female,1968-01-07,n/a,2025-10-08
335,11334,AW00011334,Nicole,Brown,marry,female,1966-09-19,n/a,2025-10-08
336,11335,AW00011335,Carla,Raman,marry,female,1977-12-18,GERMANY,2025-10-08
337,11336,AW00011336,Shaun,Raji,marry,male,1973-03-08,FRANCE,2025-10-08
338,11337,AW00011337,Jerome,Romero,marry,male,1967-03-21,n/a,2025-10-08
339,11338,AW00011338,Frank,Navarro,marry,male,1972-08-06,GERMANY,2025-10-08
340,11339,AW00011339,Dennis,She,single,male,1967-01-05,FRANCE,2025-10-08
341,11340,AW00011340,Melody,Munoz,marry,female,1947-04-03,FRANCE,2025-10-08
342,11341,AW00011341,Randy,Zeng,marry,male,1942-02-18,n/a,2025-10-08
343,11342,AW00011342,Marshall,Wang,marry,male,1973-03-07,FRANCE,2025-10-08
344,11343,AW00011343,Arthur,Carlson,marry,male,1975-03-09,n/a,2025-10-08
345,11344,AW00011344,Jessie,Jimenez,marry,female,1963-01-21,n/a,2025-10-08
346,11345,AW00011345,Robin,Ramos,single,female,1962-09-09,FRANCE,2025-10-08
347,11346,AW00011346,Deanna,Gutierrez,single,female,1966-05-18,FRANCE,2025-10-08
348,11347,AW00011347,Roy,Navarro,marry,male,1972-06-17,GERMANY,2025-10-08
349,11348,AW00011348,Shawn,Rai,marry,male,1961-03-21,GERMANY,2025-10-08
350,11349,AW00011349,Mindy,Luo,marry,female,1965-08-30,GERMANY,2025-10-08
351,11350,AW00011350,Cara,Zhou,marry,female,1942-07-14,n/a,2025-10-08
352,11351,AW00011351,Anne,Ramos,single,female,1950-04-02,n/a,2025-10-08
353,11352,AW00011352,Raymond,Rodriguez,marry,male,1945-09-04,FRANCE,2025-10-08
354,11353,AW00011353,Carrie,Ortega,single,female,1946-12-09,n/a,2025-10-08
355,11354,AW00011354,Deanna,Suarez,marry,female,1947-08-23,GERMANY,2025-10-08
356,11355,AW00011355,Roberto,Gutierrez,marry,male,1948-06-26,n/a,2025-10-08
357,11356,AW00011356,Terrence,Carson,single,male,1985-11-24,AUSTRALIA,2025-10-08
358,11357,AW00011357,Ramon,Ye,single,male,1984-09-19,AUSTRALIA,2025-10-08
359,11358,AW00011358,Cynthia,Malhotra,single,female,1984-05-10,AUSTRALIA,2025-10-08
360,11359,AW00011359,Jarrod,Prasad,single,male,1984-03-03,AUSTRALIA,2025-10-08
361,11360,AW00011360,Tyrone,Serrano,single,male,1984-01-30,AUSTRALIA,2025-10-08
362,11361,AW00011361,Cindy,Ramos,marry,female,1982-10-26,AUSTRALIA,2025-10-08
363,11362,AW00011362,Damien,Shan,marry,male,1983-05-11,AUSTRALIA,2025-10-08
364,11363,AW00011363,Julian,Ross,single,male,1983-04-19,AUSTRALIA,2025-10-08
365,11364,AW00011364,Jennifer,Collins,single,female,1985-03-22,AUSTRALIA,2025-10-08
366,11365,AW00011365,Brittney,Sun,single,female,1984-12-06,AUSTRALIA,2025-10-08
367,11366,AW00011366,Virginia,Patel,marry,female,1985-04-23,AUSTRALIA,2025-10-08
368,11367,AW00011367,Calvin,Nara,marry,male,1984-08-21,AUSTRALIA,2025-10-08
369,11368,AW00011368,Edward,Miller,single,male,1984-05-24,AUSTRALIA,2025-10-08
370,11369,AW00011369,Ashlee,Tang,marry,female,1984-02-01,AUSTRALIA,2025-10-08
371,11370,AW00011370,Alicia,Xu,marry,female,1983-09-29,AUSTRALIA,2025-10-08
372,11371,AW00011371,Lacey,Jai,marry,female,1983-11-24,AUSTRALIA,2025-10-08
373,11372,AW00011372,Wendy,Romero,single,female,1983-11-12,AUSTRALIA,2025-10-08
374,11373,AW00011373,Carly,Luo,marry,female,1954-09-16,GERMANY,2025-10-08
375,11374,AW00011374,Jimmy,Ortega,single,male,1948-12-25,GERMANY,2025-10-08
376,11375,AW00011375,Francisco,Martinez,marry,male,1948-11-05,n/a,2025-10-08
377,11376,AW00011376,Lance,Vazquez,single,male,1948-12-07,n/a,2025-10-08
378,11377,AW00011377,David,Robinett,marry,male,1966-08-23,GERMANY,2025-10-08
379,11378,AW00011378,Shannon,Liang,single,female,1965-11-19,FRANCE,2025-10-08
380,11379,AW00011379,Gary,Vazquez,marry,male,1976-05-13,FRANCE,2025-10-08
381,11380,AW00011380,Mitchell,Kumar,single,male,1964-08-29,GERMANY,2025-10-08
382,11381,AW00011381,Meredith,Raman,marry,female,1970-08-18,n/a,2025-10-08
383,11382,AW00011382,Edward,Patterson,marry,male,1974-07-15,FRANCE,2025-10-08
384,11383,AW00011383,Marie,Gill,marry,female,1966-02-25,FRANCE,2025-10-08
385,11384,AW00011384,Tiffany,Wang,marry,female,1971-10-13,FRANCE,2025-10-08
386,11385,AW00011385,Miguel,Allen,single,male,1971-08-08,n/a,2025-10-08
387,11386,AW00011386,Jaclyn,Cai,marry,female,1971-11-02,GERMANY,2025-10-08
388,11387,AW00011387,Megan,Ramirez,single,female,1964-11-29,n/a,2025-10-08
389,11388,AW00011388,Joseph,Martin,marry,male,1965-01-20,n/a,2025-10-08
390,11389,AW00011389,Karl,Shan,single,male,1981-04-20,GERMANY,2025-10-08
391,11390,AW00011390,Christine,Raji,single,female,1976-04-17,FRANCE,2025-10-08
392,11391,AW00011391,Lindsay,Xie,single,female,1976-06-25,GERMANY,2025-10-08
393,11392,AW00011392,Willie,Zhao,single,male,1981-02-03,GERMANY,2025-10-08
394,11393,AW00011393,Kurt,Pal,single,male,1974-07-17,FRANCE,2025-10-08
395,11394,AW00011394,George,McDonald,single,male,1975-04-22,n/a,2025-10-08
396,11395,AW00011395,Beth,Gutierrez,single,female,1976-04-16,GERMANY,2025-10-08
397,11396,AW00011396,Ian,Lopez,marry,male,1975-04-04,GERMANY,2025-10-08
398,11397,AW00011397,Latoya,Shan,single,female,1974-12-02,FRANCE,2025-10-08
399,11398,AW00011398,Colin,Nath,single,male,1975-03-09,n/a,2025-10-08
400,11399,AW00011399,Brenda,Mehta,single,female,1975-02-01,FRANCE,2025-10-08
401,11400,AW00011400,Franklin,Raji,single,male,1980-04-15,n/a,2025-10-08
402,11401,AW00011401,Linda,Navarro,marry,female,1975-02-23,FRANCE,2025-10-08
403,11402,AW00011402,Kelli,Cai,marry,female,1975-05-20,FRANCE,2025-10-08
404,11403,AW00011403,Nancy,Schmidt,single,female,1980-01-06,FRANCE,2025-10-08
405,11404,AW00011404,Megan,Taylor,single,female,1957-06-30,GERMANY,2025-10-08
406,11405,AW00011405,Bonnie,Goel,single,female,1957-08-16,GERMANY,2025-10-08
407,11406,AW00011406,Latoya,Xu,marry,female,1957-12-31,FRANCE,2025-10-08
408,11407,AW00011407,Mario,She,marry,male,1957-09-30,GERMANY,2025-10-08
409,11408,AW00011408,Darren,Gill,marry,male,1964-05-10,n/a,2025-10-08
410,11409,AW00011409,Jacqueline,Hayes,single,female,1979-03-02,FRANCE,2025-10-08
411,11410,AW00011410,Maurice,Goel,marry,male,,FRANCE,2025-10-08
412,11411,AW00011411,Devin,Ross,marry,male,1959-08-12,GERMANY,2025-10-08
413,11412,AW00011412,Sydney,Bryant,single,female,1959-10-07,GERMANY,2025-10-08
414,11413,AW00011413,Megan,Stewart,marry,female,1959-10-13,n/a,2025-10-08
415,11414,AW00011414,Ian,Richardson,single,male,1959-09-15,n/a,2025-10-08
416,11415,AW00011415,Randy,She,single,male,1949-12-03,GERMANY,2025-10-08
417,11416,AW00011416,Katrina,Becker,marry,female,1950-09-16,FRANCE,2025-10-08
418,11417,AW00011417,Lacey,Zheng,marry,female,1950-08-26,FRANCE,2025-10-08
419,11418,AW00011418,Rafael,Hu,single,male,1950-08-09,GERMANY,2025-10-08
420,11419,AW00011419,Kyle,Scott,marry,male,1950-08-18,n/a,2025-10-08
421,11420,AW00011420,Jordan,Turner,marry,male,1952-01-09,FRANCE,2025-10-08
422,11421,AW00011421,Amy,Sun,marry,female,1952-01-16,GERMANY,2025-10-08
423,11422,AW00011422,Dustin,Deng,marry,male,1952-02-29,n/a,2025-10-08
424,11423,AW00011423,Jasmine,Stewart,marry,female,1960-05-04,GERMANY,2025-10-08
425,11424,AW00011424,Pamela,Garcia,marry,female,1964-12-03,GERMANY,2025-10-08
426,11425,AW00011425,Ariana,Gray,marry,female,1965-08-02,FRANCE,2025-10-08
427,11426,AW00011426,Kristopher,Mehta,marry,male,1959-04-01,GERMANY,2025-10-08
428,11427,AW00011427,Desiree,Dominguez,marry,female,1959-06-17,GERMANY,2025-10-08
429,11428,AW00011428,Deanna,Perez,single,female,1959-02-19,GERMANY,2025-10-08
430,11429,AW00011429,Marco,Lopez,marry,male,1958-01-13,FRANCE,2025-10-08
431,11430,AW00011430,Casey,Yuan,marry,female,1957-09-21,GERMANY,2025-10-08
432,11431,AW00011431,Bryant,Garcia,marry,male,1974-10-20,GERMANY,2025-10-08
433,11432,AW00011432,Dominique,Prasad,marry,female,1957-03-10,FRANCE,2025-10-08
434,11433,AW00011433,Maurice,Shan,marry,male,1957-03-01,FRANCE,2025-10-08
435,11434,AW00011434,Andre,Lopez,marry,male,1962-05-02,n/a,2025-10-08
436,11435,AW00011435,Robin,Romero,single,female,1955-09-03,GERMANY,2025-10-08
437,11436,AW00011436,Taylor,Cox,marry,female,1956-03-17,n/a,2025-10-08
438,11437,AW00011437,Alfredo,Moreno,marry,male,1955-06-16,FRANCE,2025-10-08
439,11438,AW00011438,Jenny,Nara,marry,female,1955-04-13,GERMANY,2025-10-08
440,11439,AW00011439,Janet,Munoz,marry,female,1953-11-14,FRANCE,2025-10-08
441,11440,AW00011440,Sergio,Weber,marry,male,1953-03-26,FRANCE,2025-10-08
442,11441,AW00011441,Erika,Gomez,marry,female,1952-12-09,FRANCE,2025-10-08
443,11442,AW00011442,Joseph,Harris,marry,male,1953-05-13,FRANCE,2025-10-08
444,11443,AW00011443,Grace,Griffin,single,female,1981-11-19,AUSTRALIA,2025-10-08
445,11444,AW00011444,Tina,Mehta,marry,female,1981-10-26,AUSTRALIA,2025-10-08
446,11445,AW00011445,Kari,Kim,single,female,1980-01-18,AUSTRALIA,2025-10-08
447,11446,AW00011446,Bethany,Chander,single,female,1980-02-09,AUSTRALIA,2025-10-08
448,11447,AW00011447,Jennifer,Roberts,marry,female,1980-02-13,AUSTRALIA,2025-10-08
449,11448,AW00011448,Kyle,Patterson,single,male,1980-10-25,AUSTRALIA,2025-10-08
450,11449,AW00011449,Alvin,Hu,marry,male,1980-08-01,AUSTRALIA,2025-10-08
451,11450,AW00011450,Brett,Mehta,single,male,1981-05-11,AUSTRALIA,2025-10-08
452,11451,AW00011451,Ruben,Mu+¦oz,single,male,1980-05-08,AUSTRALIA,2025-10-08
453,11452,AW00011452,Erika,Rubio,single,female,1979-05-05,AUSTRALIA,2025-10-08
454,11453,AW00011453,Stanley,Malhotra,single,male,1984-08-17,AUSTRALIA,2025-10-08
455,11454,AW00011454,Melinda,Navarro,single,female,1979-10-20,AUSTRALIA,2025-10-08
456,11455,AW00011455,Ross,Sanz,marry,male,1979-10-19,AUSTRALIA,2025-10-08
457,11456,AW00011456,Jon,Gao,marry,male,1980-01-05,AUSTRALIA,2025-10-08
458,11457,AW00011457,Jaime,Gutierrez,marry,female,1978-11-18,AUSTRALIA,2025-10-08
459,11458,AW00011458,Bianca,Liu,marry,female,1978-10-03,AUSTRALIA,2025-10-08
460,11459,AW00011459,Tasha,Deng,single,female,1978-04-12,AUSTRALIA,2025-10-08
461,11460,AW00011460,Melvin,Chande,single,male,1983-10-04,AUSTRALIA,2025-10-08
462,11461,AW00011461,Victor,Jimenez,single,male,1977-09-22,AUSTRALIA,2025-10-08
463,11462,AW00011462,Laura,Lin,marry,female,1977-07-18,AUSTRALIA,2025-10-08
464,11463,AW00011463,Alisha,Beck,marry,female,1977-09-09,AUSTRALIA,2025-10-08
465,11464,AW00011464,Alejandro,Huang,marry,male,1977-05-15,AUSTRALIA,2025-10-08
466,11465,AW00011465,Louis,Luo,marry,male,1976-08-18,AUSTRALIA,2025-10-08
467,11466,AW00011466,Grant,Tang,marry,male,1977-01-30,AUSTRALIA,2025-10-08
468,11467,AW00011467,Arturo,Zheng,marry,male,1975-04-06,AUSTRALIA,2025-10-08
469,11468,AW00011468,Jaclyn,Andersen,marry,female,1980-12-15,n/a,2025-10-08
470,11469,AW00011469,Edwin,Raji,single,male,1978-10-14,n/a,2025-10-08
471,11470,AW00011470,Jay,Suarez,single,male,1979-03-25,GERMANY,2025-10-08
472,11471,AW00011471,Latasha,Suarez,single,female,1979-03-25,FRANCE,2025-10-08
473,11472,AW00011472,Kenneth,Kumar,single,male,1968-09-30,AUSTRALIA,2025-10-08
474,11473,AW00011473,Grace,Henderson,single,female,1986-01-30,FRANCE,2025-10-08
475,11474,AW00011474,Melvin,Xu,single,male,1985-08-21,n/a,2025-10-08
476,11475,AW00011475,Cesar,Subram,single,male,1984-04-07,n/a,2025-10-08
477,11476,AW00011476,Erika,Navarro,marry,female,1980-05-16,n/a,2025-10-08
478,11477,AW00011477,Tristan,Hughes,single,male,1984-06-21,GERMANY,2025-10-08
479,11478,AW00011478,Billy,Hernandez,single,male,1984-02-22,FRANCE,2025-10-08
480,11479,AW00011479,Darryl,Wu,marry,male,1978-10-20,FRANCE,2025-10-08
481,11480,AW00011480,Colleen,Ma,marry,female,1984-03-07,FRANCE,2025-10-08
482,11481,AW00011481,Erica,Hu,marry,female,1978-11-20,GERMANY,2025-10-08
483,11482,AW00011482,Adrienne,Torres,single,female,1978-01-16,n/a,2025-10-08
484,11483,AW00011483,Calvin,Chande,marry,male,1983-05-19,FRANCE,2025-10-08
485,11484,AW00011484,Erick,Sai,single,male,1983-03-03,GERMANY,2025-10-08
486,11485,AW00011485,Donald,Chandra,marry,male,1978-02-04,n/a,2025-10-08
487,11486,AW00011486,Ariana,Rogers,single,female,1982-05-21,GERMANY,2025-10-08
488,11487,AW00011487,Morgan,Jones,single,female,1977-01-05,FRANCE,2025-10-08
489,11488,AW00011488,Jermaine,Lopez,single,male,1977-03-20,n/a,2025-10-08
490,11489,AW00011489,Deborah,Goel,single,female,1976-09-03,n/a,2025-10-08
491,11490,AW00011490,Danny,Rubio,single,male,1976-07-05,FRANCE,2025-10-08
492,11491,AW00011491,Andre,Perez,marry,male,1982-04-02,n/a,2025-10-08
493,11492,AW00011492,Terrence,Chander,single,male,1982-11-15,GERMANY,2025-10-08
494,11493,AW00011493,Dawn,Wu,single,female,1976-05-31,n/a,2025-10-08
495,11494,AW00011494,Jimmy,Gutierrez,single,male,1976-01-25,n/a,2025-10-08
496,11495,AW00011495,Francis,Jimenez,single,male,1977-03-03,GERMANY,2025-10-08
497,11496,AW00011496,Gary,Ortega,single,male,1976-04-15,n/a,2025-10-08
498,11497,AW00011497,Katrina,Nath,single,female,1981-11-22,n/a,2025-10-08
499,11498,AW00011498,Arturo,Sun,single,male,1979-07-15,CANADA,2025-10-08
500,11499,AW00011499,Pedro,Vance,single,male,1980-05-13,UNITED STATES,2025-10-08
501,11500,AW00011500,Sarah,Simmons,single,female,1980-03-17,CANADA,2025-10-08
502,11501,AW00011501,Brandy,Chandra,single,female,1981-01-03,CANADA,2025-10-08
503,11502,AW00011502,Jared,Peterson,single,male,1980-09-03,CANADA,2025-10-08
504,11503,AW00011503,Dennis,Wu,marry,male,1936-04-11,UNITED STATES,2025-10-08
505,11504,AW00011504,Jordan,Baker,marry,female,1936-10-17,UNITED STATES,2025-10-08
506,11505,AW00011505,Jasmine,Powell,single,female,1972-01-04,CANADA,2025-10-08
507,11506,AW00011506,Nicholas,Brown,single,male,1971-11-14,CANADA,2025-10-08
508,11507,AW00011507,Isabella,Russell,single,female,1972-05-19,CANADA,2025-10-08
509,11508,AW00011508,Elizabeth,Wilson,single,female,1972-01-04,UNITED STATES,2025-10-08
510,11509,AW00011509,Roger,Harui,marry,female,1964-07-22,UNITED STATES,2025-10-08
511,11510,AW00011510,Seth,Roberts,marry,male,1959-01-10,CANADA,2025-10-08
512,11511,AW00011511,Caleb,Perry,marry,male,1964-06-10,UNITED STATES,2025-10-08
513,11512,AW00011512,Natalie,Campbell,single,female,1976-08-05,CANADA,2025-10-08
514,11513,AW00011513,Alyssa,Howard,single,female,1965-09-23,CANADA,2025-10-08
515,11514,AW00011514,Dalton,Diaz,marry,male,1965-04-16,UNITED STATES,2025-10-08
516,11515,AW00011515,Shannon,Huang,marry,female,1959-08-25,UNITED STATES,2025-10-08
517,11516,AW00011516,Mya,Gonzales,marry,female,1976-10-13,UNITED STATES,2025-10-08
518,11517,AW00011517,Katherine,Bryant,marry,female,1959-12-18,UNITED STATES,2025-10-08
519,11518,AW00011518,Edward,Washington,marry,male,1960-11-06,UNITED STATES,2025-10-08
520,11519,AW00011519,Jerome,Navarro,marry,male,1960-09-13,CANADA,2025-10-08
521,11520,AW00011520,Jada,Morgan,marry,female,1960-10-08,CANADA,2025-10-08
522,11521,AW00011521,Ariana,Peterson,marry,female,1977-12-01,UNITED STATES,2025-10-08
523,11522,AW00011522,Christian,Hughes,marry,male,1972-06-17,UNITED STATES,2025-10-08
524,11523,AW00011523,Lucas,Taylor,marry,male,1962-02-07,CANADA,2025-10-08
525,11524,AW00011524,Alyssa,Jackson,marry,female,1961-07-22,UNITED STATES,2025-10-08
526,11525,AW00011525,Ariana,Cook,marry,female,1961-07-08,UNITED STATES,2025-10-08
527,11526,AW00011526,Katherine,Diaz,marry,female,1973-01-30,CANADA,2025-10-08
528,11527,AW00011527,Jenna,Green,marry,female,1961-12-02,UNITED STATES,2025-10-08
529,11528,AW00011528,Joan,Washington,marry,female,1968-08-15,UNITED STATES,2025-10-08
530,11529,AW00011529,Austin,Bryant,marry,male,1963-05-16,UNITED STATES,2025-10-08
531,11530,AW00011530,Andrew,Martinez,marry,male,1963-01-23,CANADA,2025-10-08
532,11531,AW00011531,Nina,Yuan,marry,female,1962-07-07,UNITED STATES,2025-10-08
533,11532,AW00011532,Lauren,Miller,marry,female,1962-08-26,UNITED STATES,2025-10-08
534,11533,AW00011533,Ebony,Gill,marry,female,1968-07-17,UNITED STATES,2025-10-08
535,11534,AW00011534,Cameron,Lewis,single,male,1964-05-12,UNITED STATES,2025-10-08
536,11535,AW00011535,Devin,Nelson,marry,male,1963-12-31,UNITED STATES,2025-10-08
537,11536,AW00011536,Logan,Chow,marry,male,1969-04-13,UNITED STATES,2025-10-08
538,11537,AW00011537,Dakota,Ross,marry,male,1963-09-21,UNITED STATES,2025-10-08
539,11538,AW00011538,Nicole,Taylor,single,female,1965-02-24,UNITED STATES,2025-10-08
540,11539,AW00011539,Justin,Washington,marry,male,1970-08-18,UNITED STATES,2025-10-08
541,11540,AW00011540,Alberto,Navarro,single,male,1970-01-24,UNITED STATES,2025-10-08
542,11541,AW00011541,Aidan,Ross,single,male,1964-10-09,UNITED STATES,2025-10-08
543,11542,AW00011542,Alejandro,Tang,single,male,1979-09-07,n/a,2025-10-08
544,11543,AW00011543,Sheena,Chande,marry,female,1973-08-16,FRANCE,2025-10-08
545,11544,AW00011544,Joel,Garcia,marry,male,1979-05-04,GERMANY,2025-10-08
546,11545,AW00011545,Reginald,Dominguez,marry,male,1973-09-22,FRANCE,2025-10-08
547,11546,AW00011546,Christine,Chande,marry,female,1973-09-11,FRANCE,2025-10-08
548,11547,AW00011547,Cindy,Sai,marry,female,1979-03-05,FRANCE,2025-10-08
549,11548,AW00011548,Raymond,Sanchez,single,male,1974-04-11,n/a,2025-10-08
550,11549,AW00011549,Crystal,Liang,marry,female,1979-09-03,n/a,2025-10-08
551,11550,AW00011550,Deb,Torres,single,female,1979-08-05,n/a,2025-10-08
552,11551,AW00011551,Shannon,Alvarez,single,male,,FRANCE,2025-10-08
553,11552,AW00011552,Eddie,Rubio,single,male,1972-11-23,GERMANY,2025-10-08
554,11553,AW00011553,Sharon,Luo,marry,female,1973-03-08,n/a,2025-10-08
555,11554,AW00011554,Sydney,Simmons,single,female,1932-03-27,FRANCE,2025-10-08
556,11555,AW00011555,Alexandria,Henderson,marry,female,1937-07-04,n/a,2025-10-08
557,11556,AW00011556,Lucas,Evans,marry,male,1972-11-10,n/a,2025-10-08
558,11557,AW00011557,Felicia,Ramos,single,female,1972-07-14,n/a,2025-10-08
559,11558,AW00011558,Ivan,Malhotra,single,male,1973-02-18,n/a,2025-10-08
560,11559,AW00011559,Frederick,Subram,single,male,1978-12-12,GERMANY,2025-10-08
561,11560,AW00011560,Whitney,Srini,single,female,1978-08-09,n/a,2025-10-08
